Observation,Transect,Quadrat,N.DMS,W.DMS,Species.CODE,Depth.m,Surface.Area.cm2,Surface.Area.Log,Partial.Mortality,SCTLD.Mortality,SCTLD.Presence,Bleached.Other.Disease,Comments
49,7,1,13.191204,-59.641124,PCLI,0.6,1917,3.282622113,0.15,0,FALSE,P,Predation (urchins)
48,7,1,13.191204,-59.641124,PCLI,0.6,1956,3.29136885,0.2,0,FALSE,F,NA
19,7,1,13.191204,-59.641124,PCLI,0.6,2125,3.327358934,0,0,FALSE,F,NA
41,7,1,13.191204,-59.641124,PCLI,0.6,2280,3.357934847,0.2,0,FALSE,P,Predation (urchins)
39,7,1,13.191204,-59.641124,PCLI,0.6,2411,3.38219721,0.1,0.1,TRUE,F,NA
44,7,1,13.191204,-59.641124,PCLI,0.6,2785,3.4448252,0.05,0,FALSE,F,NA
7,7,1,13.191204,-59.641124,PCLI,0.6,3035,3.482158695,0,0,FALSE,F,NA
45,7,1,13.191204,-59.641124,PCLI,0.6,3371,3.527758753,0.1,0,FALSE,F,NA
43,7,1,13.191204,-59.641124,PCLI,0.6,3430,3.53529412,0.2,0,FALSE,F,NA
46,7,1,13.191204,-59.641124,PCLI,0.6,4871,3.68761813,0.1,0,FALSE,F,NA
12,7,1,13.191204,-59.641124,PCLI,0.6,6566,3.817300878,0.3,0,FALSE,F,NA
17,7,1,13.191204,-59.641124,PCLI,0.6,13614,4.133985746,0.4,0,FALSE,F,NA
58,7,2,13.191268,-59.641298,PCLI,0.6,20,1.301029996,0,0,FALSE,F,NA
32,7,2,13.191268,-59.641298,PCLI,0.6,44,1.643452676,0,0,FALSE,F,NA
31,7,2,13.191268,-59.641298,PCLI,0.6,92,1.963787827,0,0,FALSE,F,NA
35,7,2,13.191268,-59.641298,PCLI,0.6,102,2.008600172,0.7,0,FALSE,F,"Unsure about SCTLD presence, see picture 6 from today's dive"
33,7,2,13.191268,-59.641298,PCLI,0.6,110,2.041392685,0,0,FALSE,F,NA
53,7,2,13.191268,-59.641298,PCLI,0.6,353,2.547774705,0.15,0,FALSE,PB,NA
37,7,2,13.191268,-59.641298,PCLI,0.6,365,2.562292864,0.1,0,FALSE,F,NA
55,7,2,13.191268,-59.641298,PCLI,0.6,957,2.980911938,0.6,0,FALSE,F,NA
34,7,2,13.191268,-59.641298,PCLI,0.6,1041,3.01745073,0,0,FALSE,F,NA
54,7,2,13.191268,-59.641298,PCLI,0.6,1176,3.070407322,0.5,0,FALSE,F,NA
56,7,2,13.191268,-59.641298,PCLI,0.6,6211,3.793161529,0.55,0,FALSE,F,NA
60,7,2,13.191268,-59.641298,PCLI,0.6,11482,4.060017543,0.55,0,FALSE,F,NA
30,7,2,13.191268,-59.641298,PCLI,0.6,20530,4.312388949,0.6,0,FALSE,F,NA
446,7,3,13.19133,-59.641462,PCLI,2.2,19,1.278753601,0,0,FALSE,PB,NA
435,7,3,13.19133,-59.641462,PCLI,2,20,1.301029996,0,0,FALSE,F,NA
405,7,3,13.19133,-59.641462,PCLI,2.4,44,1.643452676,0,0,FALSE,P ,NA
402,7,3,13.19133,-59.641462,PCLI,2.4,50,1.698970004,0,0,FALSE,P ,NA
401,7,3,13.19133,-59.641462,PCLI,2.4,92,1.963787827,0,0,FALSE,P ,NA
409,7,3,13.19133,-59.641462,PCLI,1.2,92,1.963787827,0,0,FALSE,P,NA
433,7,3,13.19133,-59.641462,PCLI,2,109,2.037426498,0,0,FALSE,PB,NA
438,7,3,13.19133,-59.641462,PCLI,2.2,123,2.089905111,0,0,FALSE,PB,NA
445,7,3,13.19133,-59.641462,PCLI,2,153,2.184691431,0.05,0,FALSE,F,NA
397,7,3,13.19133,-59.641462,PCLI,3.4,163,2.212187604,0,0,FALSE,P,begining of T7Q3
432,7,3,13.19133,-59.641462,PCLI,1.2,209,2.320146286,0,0,FALSE,PB,NA
400,7,3,13.19133,-59.641462,PCLI,2.1,585,2.767155866,0,0,FALSE,P ,NA
398,7,3,13.19133,-59.641462,PCLI,3.4,638,2.804820679,0,0,FALSE,F,NA
441,7,3,13.19133,-59.641462,PCLI,2,2678,3.427810573,0.1,0,FALSE,PB,NA
403,7,3,13.19133,-59.641462,PCLI,2.4,2827,3.451325808,0.7,0.1,TRUE,F,NA
254,7,4,13.191395,-59.641638,PCLI,3,20,1.301029996,0,0,FALSE,F,NA
375,7,4,13.191395,-59.641638,PCLI,2.1,86,1.934498451,0,0,FALSE,P,NA
373,7,4,13.191395,-59.641638,PCLI,3.7,220,2.342422681,0,0,FALSE,F,NA
370,7,4,13.191395,-59.641638,PCLI,1.8,688,2.837588438,0,0,FALSE,P,NA
374,7,4,13.191395,-59.641638,PCLI,2.7,758,2.879669206,0.3,0.1,TRUE,F,glowing bright blue
360,7,4,13.191395,-59.641638,PCLI,3.4,1057,3.024074987,0,0,FALSE,F,NA
225,7,5,13.191463,-59.641816,PCLI,3,153,2.184691431,0.5,0.3,TRUE,F,Predation
211,7,5,13.191463,-59.641816,PCLI,4.3,212,2.326335861,0.05,0,FALSE,F,NA
213,7,5,13.191463,-59.641816,PCLI,3,233,2.367355921,0.1,0,FALSE,P,NA
212,7,5,13.191463,-59.641816,PCLI,4,247,2.392696953,0.05,0.05,TRUE,F,NA
220,7,5,13.191463,-59.641816,PCLI,4,286,2.456366033,0.1,0,FALSE,P,NA
167,7,5,13.191463,-59.641816,PCLI,4.4,402,2.604226053,0,0,FALSE,PB,NA
233,7,5,13.191463,-59.641816,PCLI,2.7,3844,3.584783379,0.5,0.1,TRUE,F,NA
145,7,6,13.191535,-59.642004,PCLI,4,34,1.531478917,0,0,FALSE,PB,NA
153,7,6,13.191535,-59.642004,PCLI,4,38,1.579783597,0.75,0.1,TRUE,F,NA
185,7,6,13.191535,-59.642004,PCLI,4.3,49,1.69019608,0,0,FALSE,F,NA
186,7,6,13.191535,-59.642004,PCLI,4.3,49,1.69019608,0,0,FALSE,F,NA
152,7,6,13.191535,-59.642004,PCLI,4,55,1.740362689,0,0,FALSE,P,Pic.5
200,7,6,13.191535,-59.642004,PCLI,4.3,94,1.973127854,0.5,0.2,TRUE,F,NA
156,7,6,13.191535,-59.642004,PCLI,2.6,181,2.257678575,0,0,FALSE,P,NA
196,7,6,13.191535,-59.642004,PCLI,4.3,220,2.342422681,0.3,0.3,TRUE,F,NA
